Data,Valor
05/02/2007,200.30
06/02/2007,199.43
07/02/2007,199.20
08/02/2007,199.70
09/02/2007,197.91
12/02/2007,198.43
13/02/2007,194.23
14/02/2007,194.93
15/02/2007,195.52
16/02/2007,194.95
21/02/2007,194.52
22/02/2007,197.12
23/02/2007,196.52
26/02/2007,198.93
27/02/2007,199.47
28/02/2007,200.80
01/03/2007,200.13
02/03/2007,200.37
05/03/2007,198.43
06/03/2007,198.68
07/03/2007,200.94
08/03/2007,200.51
09/03/2007,201.39
12/03/2007,201.80
13/03/2007,202.24
14/03/2007,200.30
15/03/2007,202.58
16/03/2007,203.23
19/03/2007,203.13
20/03/2007,202.80
21/03/2007,202.91
22/03/2007,202.40
23/03/2007,203.20
26/03/2007,203.20
27/03/2007,203.94
28/03/2007,203.55
29/03/2007,203.76
30/03/2007,201.30
02/04/2007,201.63
03/04/2007,202.37
04/04/2007,202.69
05/04/2007,203.30
09/04/2007,201.80
10/04/2007,202.23
11/04/2007,200.14
12/04/2007,201.47
13/04/2007,200.93
16/04/2007,199.09
17/04/2007,198.93
18/04/2007,198.30
19/04/2007,196.36
20/04/2007,195.31
23/04/2007,195.41
24/04/2007,194.70
25/04/2007,192.64
26/04/2007,188.81
27/04/2007,184.07
30/04/2007,185.48
02/05/2007,182.96
03/05/2007,184.39
04/05/2007,184.32
07/05/2007,184.48
08/05/2007,184.96
09/05/2007,185.53
10/05/2007,185.24
11/05/2007,185.98
14/05/2007,187.13
15/05/2007,189.22
16/05/2007,189.96
17/05/2007,190.26
18/05/2007,191.81
21/05/2007,193.00
22/05/2007,194.14
23/05/2007,192.42
24/05/2007,193.52
25/05/2007,193.98
28/05/2007,193.81
29/05/2007,194.31
30/05/2007,193.64
31/05/2007,192.48
01/06/2007,195.90
04/06/2007,196.41
05/06/2007,197.16
06/06/2007,198.30
08/06/2007,203.4
11/06/2007,204.08
12/06/2007,204.20
13/06/2007,205.00
14/06/2007,203.80
15/06/2007,204.63
18/06/2007,205.30
19/06/2007,204.21
20/06/2007,205.63
21/06/2007,205.23
22/06/2007,205.44
25/06/2007,203.67
26/06/2007,204.38
27/06/2007,204.77
28/06/2007,204.55
29/06/2007,203.91
02/07/2007,204.13
03/07/2007,203.42
04/07/2007,203.05
05/07/2007,203.50
06/07/2007,202.74
09/07/2007,203.13
10/07/2007,203.96
11/07/2007,204.69
12/07/2007,202.94
13/07/2007,199.63
16/07/2007,199.05
17/07/2007,200.18
18/07/2007,200.70
19/07/2007,201.83
20/07/2007,202.63
23/07/2007,201.26
24/07/2007,200.09
25/07/2007,199.38
26/07/2007,200.84
27/07/2007,197.38
30/07/2007,198.48
31/07/2007,199.80
01/08/2007,198.84
02/08/2007,200.02
03/08/2007,200.73
06/08/2007,200.05
07/08/2007,200.60
08/08/2007,200.18
09/08/2007,200.93
10/08/2007,200.96
13/08/2007,201.64
14/08/2007,202.10
15/08/2007,200.66
16/08/2007,201.47
17/08/2007,200.23
20/08/2007,201.80
21/08/2007,202.11
22/08/2007,201.93
23/08/2007,201.43
24/08/2007,201.18
27/08/2007,201.68
28/08/2007,201.61
29/08/2007,201.56
30/08/2007,201.24
31/08/2007,201.50
03/09/2007,201.52
04/09/2007,203.01
05/09/2007,202.70
06/09/2007,203.67
10/09/2007,204.24
11/09/2007,205.66
12/09/2007,205.09
13/09/2007,204.14
14/09/2007,205.64
17/09/2007,207.64
18/09/2007,207.80
19/09/2007,207.19
20/09/2007,206.47
21/09/2007,205.81
24/09/2007,205.03
25/09/2007,206.19
26/09/2007,205.47
27/09/2007,205.03
28/09/2007,205.38
01/10/2007,206.21
02/10/2007,205.81
03/10/2007,205.74
04/10/2007,205.56
05/10/2007,204.67
08/10/2007,205.93
09/10/2007,204.48
10/10/2007,205.28
11/10/2007,206.18
15/10/2007,205.31
16/10/2007,203.24
17/10/2007,205.75
18/10/2007,204.81
19/10/2007,205.45
22/10/2007,204.79
23/10/2007,204.59
24/10/2007,205.38
25/10/2007,204.35
26/10/2007,205.52
29/10/2007,205.50
30/10/2007,205.68
31/10/2007,205.93
01/11/2007,205.49
05/11/2007,205.14
06/11/2007,205.75
07/11/2007,206.31
08/11/2007,205.97
09/11/2007,206.52
12/11/2007,205.68
13/11/2007,206.68
14/11/2007,207.30
16/11/2007,206.66
19/11/2007,206.97
20/11/2007,205.97
21/11/2007,206.55
22/11/2007,206.69
23/11/2007,206.80
26/11/2007,206.87
27/11/2007,206.90
28/11/2007,206.68
29/11/2007,207.30
30/11/2007,207.14
03/12/2007,206.18
04/12/2007,205.64
05/12/2007,206.56
06/12/2007,206.93
07/12/2007,207.31
10/12/2007,207.52
11/12/2007,207.12
12/12/2007,207.47
13/12/2007,207.12
14/12/2007,207.06
17/12/2007,207.93
18/12/2007,208.09
19/12/2007,207.45
20/12/2007,207.47
21/12/2007,207.61
26/12/2007,207.31
27/12/2007,207.61
28/12/2007,206.95
02/01/2008,208.12
03/01/2008,207.38
04/01/2008,207.89
07/01/2008,208.23
08/01/2008,208.47
09/01/2008,208.43
10/01/2008,209.38
11/01/2008,210.20
14/01/2008,209.51
15/01/2008,210.44
16/01/2008,210.12
17/01/2008,210.39
18/01/2008,210.20
21/01/2008,210.49
22/01/2008,209.99
23/01/2008,210.68
24/01/2008,211.23
25/01/2008,209.76
28/01/2008,210.47
29/01/2008,210.45
30/01/2008,211.03
31/01/2008,211.14
01/02/2008,211.83
06/02/2008,211.33
07/02/2008,211.33
08/02/2008,213.68
11/02/2008,214.11
12/02/2008,214.99
13/02/2008,214.07
14/02/2008,217.82
15/02/2008,220.32
18/02/2008,215.71
19/02/2008,221.73
20/02/2008,223.53
21/02/2008,225.24
22/02/2008,227.76
25/02/2008,229.20
26/02/2008,228.45
27/02/2008,231.96
28/02/2008,235.31
29/02/2008,239.36
03/03/2008,239.23
04/03/2008,241.09
05/03/2008,238.52
06/03/2008,229.81
07/03/2008,225.65
10/03/2008,219.43
11/03/2008,226.92
12/03/2008,234.31
13/03/2008,238.09
14/03/2008,232.46
17/03/2008,221.32
18/03/2008,220.86
19/03/2008,227.67
20/03/2008,220.94
24/03/2008,218.78
25/03/2008,224.35
26/03/2008,228.66
27/03/2008,229.64
28/03/2008,227.13
31/03/2008,227.56
01/04/2008,226.35
02/04/2008,225.92
03/04/2008,226.19
04/04/2008,225.65
07/04/2008,225.56
08/04/2008,225.75
09/04/2008,227.04
10/04/2008,226.58
11/04/2008,226.04
14/04/2008,226.22
15/04/2008,226.36
16/04/2008,226.44
17/04/2008,225.66
18/04/2008,223.42
22/04/2008,221.40
23/04/2008,219.99
24/04/2008,216.49
25/04/2008,211.16
28/04/2008,213.16
29/04/2008,212.79
30/04/2008,213.12
02/05/2008,208.50
05/05/2008,209.83
06/05/2008,210.83
07/05/2008,211.13
08/05/2008,210.49
09/05/2008,209.95
12/05/2008,208.14
13/05/2008,208.44
14/05/2008,210.63
15/05/2008,210.66
16/05/2008,210.38
19/05/2008,211.71
20/05/2008,212.01
21/05/2008,211.54
23/05/2008,212.33
26/05/2008,213.66
27/05/2008,214.70
28/05/2008,215.46
29/05/2008,215.11
30/05/2008,214.27
02/06/2008,215.09
03/06/2008,210.83
04/06/2008,210.36
05/06/2008,210.33
06/06/2008,210.33
09/06/2008,206.24
10/06/2008,208.63
11/06/2008,206.95
12/06/2008,207.48
13/06/2008,208.43
16/06/2008,210.25
17/06/2008,209.93
18/06/2008,210.12
19/06/2008,209.92
20/06/2008,212.16
23/06/2008,212.82
24/06/2008,213.82
25/06/2008,214.18
26/06/2008,215.70
27/06/2008,215.97
30/06/2008,217.49
01/07/2008,220.10
02/07/2008,220.65
03/07/2008,220.60
04/07/2008,218.82
07/07/2008,216.82
08/07/2008,209.83
09/07/2008,213.68
10/07/2008,214.99
11/07/2008,218.32
14/07/2008,216.64
15/07/2008,217.32
16/07/2008,217.13
17/07/2008,218.62
18/07/2008,217.22
21/07/2008,217.07
22/07/2008,216.02
23/07/2008,214.82
24/07/2008,214.25
25/07/2008,214.82
28/07/2008,214.82
11/08/2008,214.99
12/08/2008,213.68
13/08/2008,213.49
14/08/2008,212.82
15/08/2008,213.49
18/08/2008,213.12
19/08/2008,213.75
20/08/2008,212.75
21/08/2008,214.07
22/08/2008,214.45
25/08/2008,213.82
26/08/2008,213.82
27/08/2008,214.91
28/08/2008,214.16
29/08/2008,215.32
01/09/2008,213.82
02/09/2008,214.22
04/09/2008,217.12
05/09/2008,216.92
08/09/2008,214.99
09/09/2008,216.07
10/09/2008,215.49
11/09/2008,218.42
12/09/2008,219.31
15/09/2008,219.53
16/09/2008,216.65
17/09/2008,217.72
18/09/2008,216.40
19/09/2008,219.42
22/09/2008,218.82
23/09/2008,219.49
24/09/2008,219.52
25/09/2008,220.25
26/09/2008,219.49
29/09/2008,216.15
30/09/2008,217.24
01/10/2008,216.82
02/10/2008,218.65
03/10/2008,219.82
06/10/2008,216.57
07/10/2008,218.10
08/10/2008,220.62
09/10/2008,220.82
10/10/2008,220.87
13/10/2008,221.15
14/10/2008,221.32
15/10/2008,219.19
16/10/2008,218.02
17/10/2008,221.15
20/10/2008,221.07
21/10/2008,221.82
22/10/2008,222.45
23/10/2008,223.15
24/10/2008,221.32
27/10/2008,220.01
28/10/2008,221.01
29/10/2008,220.67
30/10/2008,222.43
31/10/2008,219.38
03/11/2008,220.81
04/11/2008,221.38
05/11/2008,221.14
06/11/2008,221.81
07/11/2008,221.31
10/11/2008,220.14
11/11/2008,221.24
12/11/2008,222.21
13/11/2008,222.87
14/11/2008,223.11
17/11/2008,222.78
18/11/2008,222.24
19/11/2008,222.59
20/11/2008,222.81
21/11/2008,221.45
24/11/2008,221.48
25/11/2008,223.01
26/11/2008,221.81
27/11/2008,224.31
28/11/2008,225.01
01/12/2008,224.95
02/12/2008,224.97
03/12/2008,226.80
04/12/2008,228.90
05/12/2008,232.13
08/12/2008,228.99
09/12/2008,227.69
10/12/2008,225.64
11/12/2008,227.66
12/12/2008,225.80
15/12/2008,226.43
16/12/2008,226.10
17/12/2008,224.81
18/12/2008,223.81
19/12/2008,222.47
22/12/2008,220.06
23/12/2008,220.31
29/12/2008,220.39
30/12/2008,219.14
06/01/2009,221.21
07/01/2009,222.66
08/01/2009,222.61
09/01/2009,225.43
12/01/2009,222.89
13/01/2009,225.56
14/01/2009,226.26
15/01/2009,226.48
16/01/2009,228.46
19/01/2009,227.91
20/01/2009,228.95
21/01/2009,228.70
22/01/2009,229.69
23/01/2009,231.52
26/01/2009,231.31
27/01/2009,233.01
28/01/2009,233.38
29/01/2009,233.56
30/01/2009,232.81
03/02/2009,230.24
04/02/2009,229.69
05/02/2009,227.67
06/02/2009,226.39
09/02/2009,226.04
10/02/2009,225.74
11/02/2009,225.81
12/02/2009,225.31
13/02/2009,222.26
16/02/2009,220.42
17/02/2009,220.60
18/02/2009,220.15
19/02/2009,220.82
20/02/2009,219.60
25/02/2009,220.15
26/02/2009,221.65
27/02/2009,219.39
02/03/2009,220.98
03/03/2009,219.15
04/03/2009,220.69
05/03/2009,220.32
06/03/2009,218.15
09/03/2009,216.54
11/03/2009,208.33
12/03/2009,210.68
13/03/2009,208.83
16/03/2009,211.83
17/03/2009,208.23
18/03/2009,209.43
19/03/2009,211.54
20/03/2009,209.20
23/03/2009,211.43
24/03/2009,210.47
25/03/2009,212.23
26/03/2009,211.63
27/03/2009,208.83
30/03/2009,208.11
31/03/2009,207.63
01/04/2009,206.43
02/04/2009,205.83
03/04/2009,205.33
06/04/2009,204.83
07/04/2009,204.42
08/04/2009,204.26
09/04/2009,206.16
13/04/2009,205.16
14/04/2009,199.84
15/04/2009,199.44
16/04/2009,198.67
17/04/2009,197.64
20/04/2009,195.59
22/04/2009,194.24
23/04/2009,194.96
24/04/2009,194.41
27/04/2009,196.50
28/04/2009,195.04
29/04/2009,196.67
30/04/2009,198.67
04/05/2009,198.84
05/05/2009,198.84
06/05/2009,198.41
07/05/2009,198.84
08/05/2009,198.64
11/05/2009,195.84
12/05/2009,196.04
13/05/2009,197.50
14/05/2009,196.64
18/05/2009,195.04
19/05/2009,196.84
20/05/2009,197.84
22/05/2009,196.12
25/05/2009,196.44
26/05/2009,196.85
27/05/2009,197.04
28/05/2009,197.84
29/05/2009,197.50
01/06/2009,197.09
02/06/2009,195.04
03/06/2009,196.06
04/06/2009,195.84
05/06/2009,196.01
08/06/2009,195.04
09/06/2009,193.84
12/06/2009,192.84
15/06/2009,190.04
16/06/2009,189.44
17/06/2009,189.04
18/06/2009,188.05
19/06/2009,186.25
22/06/2009,183.05
23/06/2009,181.85
24/06/2009,180.28
25/06/2009,177.69
26/06/2009,177.69
29/06/2009,178.19
30/06/2009,180.75
01/07/2009,180.19
02/07/2009,179.44
03/07/2009,178.95
06/07/2009,177.71
07/07/2009,178.77
08/07/2009,177.98
09/07/2009,178.52
10/07/2009,178.85
13/07/2009,179.28
14/07/2009,179.85
15/07/2009,178.13
16/07/2009,179.85
17/07/2009,178.57
20/07/2009,180.35
21/07/2009,179.85
22/07/2009,179.85
23/07/2009,181.05
24/07/2009,180.85
27/07/2009,182.08
28/07/2009,182.99
29/07/2009,182.05
30/07/2009,183.96
31/07/2009,182.85
03/08/2009,184.92
04/08/2009,185.35
05/08/2009,185.08
06/08/2009,186.10
07/08/2009,185.68
10/08/2009,186.07
11/08/2009,186.44
12/08/2009,186.51
13/08/2009,185.99
14/08/2009,186.34
17/08/2009,184.68
18/08/2009,185.13
19/08/2009,184.85
20/08/2009,185.49
21/08/2009,186.84
24/08/2009,187.11
25/08/2009,186.46
26/08/2009,188.04
27/08/2009,186.68
28/08/2009,187.06
31/08/2009,187.84
01/09/2009,186.24
02/09/2009,187.57
03/09/2009,188.72
04/09/2009,189.38
08/09/2009,188.13
09/09/2009,189.98
10/09/2009,189.72
11/09/2009,188.84
14/09/2009,189.92
15/09/2009,189.51
16/09/2009,189.51
17/09/2009,190.59
18/09/2009,190.70
21/09/2009,189.67
22/09/2009,189.91
23/09/2009,190.09
24/09/2009,188.34
25/09/2009,188.14
28/09/2009,187.41
29/09/2009,187.74
30/09/2009,186.59
01/10/2009,187.04
02/10/2009,186.69
05/10/2009,186.64
06/10/2009,186.75
07/10/2009,188.56
08/10/2009,186.84
09/10/2009,186.75
13/10/2009,186.99
14/10/2009,186.09
15/10/2009,185.05
16/10/2009,184.66
19/10/2009,183.10
20/10/2009,180.96
21/10/2009,180.28
22/10/2009,178.85
23/10/2009,174.49
26/10/2009,169.77
27/10/2009,169.11
28/10/2009,168.86
29/10/2009,169.41
30/10/2009,169.36
03/11/2009,168.66
04/11/2009,170.36
05/11/2009,169.73
06/11/2009,168.53
09/11/2009,162.77
10/11/2009,152.98
11/11/2009,147.42
12/11/2009,147.44
13/11/2009,148.21
16/11/2009,150.57
17/11/2009,153.25
18/11/2009,157.01
19/11/2009,158.01
20/11/2009,159.24
23/11/2009,163.75
24/11/2009,170.57
25/11/2009,171.29
26/11/2009,171.00
27/11/2009,169.46
30/11/2009,171.94
01/12/2009,173.32
02/12/2009,174.44
03/12/2009,175.00
04/12/2009,174.85
07/12/2009,174.73
08/12/2009,177.85
09/12/2009,177.60
10/12/2009,178.35
11/12/2009,178.71
14/12/2009,180.03
15/12/2009,182.25
16/12/2009,183.46
17/12/2009,179.85
18/12/2009,179.10
21/12/2009,177.67
22/12/2009,174.28
23/12/2009,172.41
28/12/2009,171.36
29/12/2009,171.61
30/12/2009,171.29
04/01/2010,174.28
05/01/2010,173.57
06/01/2010,174.69
07/01/2010,174.08
08/01/2010,174.96
11/01/2010,176.45
12/01/2010,177.52
13/01/2010,176.60
14/01/2010,176.99
15/01/2010,175.77
18/01/2010,176.39
19/01/2010,177.18
20/01/2010,173.63
21/01/2010,171.23
22/01/2010,168.53
25/01/2010,168.08
26/01/2010,169.52
28/01/2010,169.95
29/01/2010,170.61
01/02/2010,168.86
02/02/2010,169.94
03/02/2010,168.78
04/02/2010,167.03
05/02/2010,164.53
08/02/2010,166.19
09/02/2010,165.29
10/02/2010,167.00
11/02/2010,166.94
12/02/2010,168.36
17/02/2010,167.06
18/02/2010,169.40
19/02/2010,170.77
22/02/2010,169.75
23/02/2010,169.19
24/02/2010,169.86
25/02/2010,171.11
26/02/2010,172.36
01/03/2010,172.06
02/03/2010,173.85
03/03/2010,174.35
04/03/2010,173.39
05/03/2010,174.24
08/03/2010,173.95
09/03/2010,176.77
10/03/2010,176.92
11/03/2010,176.85
12/03/2010,178.39
15/03/2010,178.21
16/03/2010,177.85
17/03/2010,180.60
18/03/2010,174.98
19/03/2010,176.52
22/03/2010,172.48
23/03/2010,171.93
24/03/2010,170.63
25/03/2010,167.78
29/03/2010,168.36
30/03/2010,168.78
31/03/2010,168.78
01/04/2010,168.50
05/04/2010,167.19
06/04/2010,166.11
07/04/2010,162.76
08/04/2010,159.96
09/04/2010,158.28
12/04/2010,157.87
13/04/2010,157.70
14/04/2010,157.33
15/04/2010,157.22
16/04/2010,156.70
19/04/2010,156.87
20/04/2010,156.40
22/04/2010,154.95
23/04/2010,153.72
26/04/2010,154.73
27/04/2010,154.80
28/04/2010,153.70
29/04/2010,154.14
30/04/2010,155.58
03/05/2010,156.87
04/05/2010,157.37
05/05/2010,157.33
06/05/2010,157.23
07/05/2010,157.41
10/05/2010,157.94
11/05/2010,157.95
12/05/2010,158.87
13/05/2010,160.23
14/05/2010,159.79
17/05/2010,159.63
18/05/2010,160.32
19/05/2010,160.10
20/05/2010,161.11
21/05/2010,162.17
24/05/2010,161.86
25/05/2010,162.17
26/05/2010,164.72
27/05/2010,165.61
28/05/2010,166.01
31/05/2010,166.01
01/06/2010,164.66
02/06/2010,161.40
04/06/2010,158.70
07/06/2010,160.71
08/06/2010,160.42
09/06/2010,161.86
10/06/2010,163.01
11/06/2010,170.26
14/06/2010,172.27
15/06/2010,173.36
16/06/2010,174.60
17/06/2010,174.22
18/06/2010,174.31
21/06/2010,170.22
22/06/2010,169.68
23/06/2010,167.86
24/06/2010,170.13
25/06/2010,168.66
28/06/2010,168.94
29/06/2010,171.93
30/06/2010,174.35
01/07/2010,174.27
02/07/2010,170.06
05/07/2010,170.09
06/07/2010,168.69
07/07/2010,169.40
09/07/2010,171.64
12/07/2010,170.46
13/07/2010,172.98
14/07/2010,172.36
15/07/2010,172.11
16/07/2010,173.00
19/07/2010,171.77
20/07/2010,170.52
21/07/2010,170.48
22/07/2010,170.86
23/07/2010,170.52
26/07/2010,171.66
27/07/2010,171.19
28/07/2010,172.31
30/07/2010,175.35
02/08/2010,172.85
03/08/2010,171.31
04/08/2010,173.28
05/08/2010,173.50
06/08/2010,173.24
09/08/2010,171.77
10/08/2010,171.86
11/08/2010,172.01
12/08/2010,172.69
13/08/2010,171.69
16/08/2010,173.94
17/08/2010,173.70
18/08/2010,173.52
19/08/2010,171.95
20/08/2010,173.19
24/08/2010,167.36
26/08/2010,166.19
29/09/2010,172.47
30/09/2010,171.16
01/10/2010,170.07
04/10/2010,169.86
05/10/2010,171.27
06/10/2010,170.11
07/10/2010,171.69
08/10/2010,170.86
11/10/2010,171.52
13/10/2010,172.02
14/10/2010,171.04
15/10/2010,171.49
18/10/2010,171.48
19/10/2010,171.52
20/10/2010,173.43
21/10/2010,176.77
22/10/2010,175.85
25/10/2010,178.28
26/10/2010,178.4
27/10/2010,179.46
28/10/2010,179.85
29/10/2010,181.20
01/11/2010,178.71
03/11/2010,179.69
04/11/2010,182.54
05/11/2010,183.27
08/11/2010,183.76
09/11/2010,190.77
10/11/2010,189.17
11/11/2010,190.12
12/11/2010,187.59
16/11/2010,187.30
17/11/2010,187.61
18/11/2010,188.42
19/11/2010,189.09
22/11/2010,189.24
23/11/2010,189.51
24/11/2010,189.53
25/11/2010,189.68
26/11/2010,189.11
29/11/2010,188.92
30/11/2010,188.84
01/12/2010,190.34
02/12/2010,188.99
03/12/2010,189.20
06/12/2010,189.42
07/12/2010,189.84
08/12/2010,189.09
10/12/2010,190.41
13/12/2010,190.76
14/12/2010,191.99
15/12/2010,192.76
16/12/2010,192.48
17/12/2010,193.05
20/12/2010,193.69
21/12/2010,195.14
22/12/2010,197.91
23/12/2010,196.25
27/12/2010,195.25
28/12/2010,196.83
29/12/2010,197.99
30/12/2010,198.29
03/01/2011,198.91
04/01/2011,199.14
05/01/2011,198.62
06/01/2011,199.36
10/01/2011,203.52
11/01/2011,203.82
12/01/2011,209.18
13/01/2011,207.54
17/01/2011,206.91
18/01/2011,210.24
19/01/2011,209.65
20/01/2011,209.02
24/01/2011,209.20
25/01/2011,209.49
26/01/2011,210.13
27/01/2011,209.97
28/01/2011,209.91
31/01/2011,212.15
01/02/2011,213.59
02/02/2011,214.27
03/02/2011,214.74
04/02/2011,214.67
07/02/2011,214.07
08/02/2011,214.03
09/02/2011,214.60
10/02/2011,214.48
11/02/2011,214.32
14/02/2011,213.97
15/02/2011,215.90
16/02/2011,213.74
17/02/2011,214.74
18/02/2011,213.89
21/02/2011,214.32
22/02/2011,215.63
23/02/2011,214.88
24/02/2011,213.74
28/02/2011,213.74
01/03/2011,213.82
02/03/2011,214.20
03/03/2011,213.91
04/03/2011,214.07
09/03/2011,215.19
10/03/2011,216.28
11/03/2011,214.04
14/03/2011,212.19
15/03/2011,209.42
16/03/2011,211.57
17/03/2011,214.24
18/03/2011,214.81
21/03/2011,216.45
22/03/2011,216.12
23/03/2011,218.31
24/03/2011,218.53
25/03/2011,219.30
28/03/2011,220.42
29/03/2011,220.54
30/03/2011,219.48
31/03/2011,219.04
01/04/2011,219.01
04/04/2011,214.85
05/04/2011,217.86
06/04/2011,218.32
07/04/2011,219.67
08/04/2011,220.18
11/04/2011,219.05
12/04/2011,218.95
13/04/2011,219.51
14/04/2011,220.36
15/04/2011,221.14
18/04/2011,220.01
19/04/2011,221.28
20/04/2011,220.05
25/04/2011,222.05
26/04/2011,224.69
27/04/2011,224.27
28/04/2011,225.97
29/04/2011,228.43
02/05/2011,225.52
03/05/2011,230.58
04/05/2011,229.07
05/05/2011,229.60
06/05/2011,230.27
09/05/2011,230.58
10/05/2011,230.07
11/05/2011,231.26
12/05/2011,229.88
13/05/2011,229.77
16/05/2011,229.31
17/05/2011,226.64
18/05/2011,228.07
19/05/2011,230.31
20/05/2011,229.57
23/05/2011,231.27
24/05/2011,233.51
25/05/2011,239.51
26/05/2011,235.93
27/05/2011,238.39
30/05/2011,239.63
31/05/2011,238.62
01/06/2011,237.26
02/06/2011,229.86
03/06/2011,232.55
06/06/2011,227.33
07/06/2011,232.67
08/06/2011,233.64
09/06/2011,233.54
10/06/2011,238.76
13/06/2011,232.20
14/06/2011,234.17
15/06/2011,228.77
16/06/2011,228.65
17/06/2011,227.61
20/06/2011,218.51
21/06/2011,217.93
22/06/2011,215.68
24/06/2011,217.53
27/06/2011,216.48
28/06/2011,219.93
29/06/2011,220.01
30/06/2011,220.05
01/07/2011,221.00
04/07/2011,223.77
05/07/2011,220.53
06/07/2011,222.97
07/07/2011,223.07
08/07/2011,222.90
11/07/2011,216.08
12/07/2011,214.98
13/07/2011,218.90
14/07/2011,217.78
15/07/2011,216.18
18/07/2011,217.62
19/07/2011,216.96
20/07/2011,215.38
21/07/2011,214.96
22/07/2011,216.11
25/07/2011,218.15
26/07/2011,218.87
27/07/2011,216.87
28/07/2011,218.22
29/07/2011,216.78
01/08/2011,218.28
02/08/2011,218.61
03/08/2011,217.68
04/08/2011,216.96
05/08/2011,218.14
08/08/2011,213.88
09/08/2011,215.69
10/08/2011,218.00
11/08/2011,218.88
12/08/2011,217.53
15/08/2011,217.98
16/08/2011,217.69
17/08/2011,220.41
18/08/2011,223.02
19/08/2011,221.22
22/08/2011,227.91
23/08/2011,229.48
24/08/2011,228.97
25/08/2011,228.07
26/08/2011,228.23
29/08/2011,229.41
30/08/2011,229.77
31/08/2011,230.31
01/09/2011,228.13
02/09/2011,230.10
05/09/2011,227.90
06/09/2011,229.17
08/09/2011,226.60
09/09/2011,227.27
12/09/2011,229.64
13/09/2011,232.46
14/09/2011,234.01
15/09/2011,232.91
16/09/2011,234.39
19/09/2011,234.21
20/09/2011,234.54
21/09/2011,237.26
22/09/2011,234.32
23/09/2011,234.87
26/09/2011,234.07
27/09/2011,236.51
28/09/2011,239.18
29/09/2011,238.26
30/09/2011,237.22
03/10/2011,237.85
04/10/2011,238.26
05/10/2011,239.67
06/10/2011,242.94
07/10/2011,237.96
10/10/2011,240.26
11/10/2011,242.16
13/10/2011,241.26
14/10/2011,240.43
17/10/2011,241.76
18/10/2011,243.30
19/10/2011,245.25
20/10/2011,245.34
21/10/2011,244.67
24/10/2011,245.50
25/10/2011,248.57
26/10/2011,249.29
27/10/2011,252.06
28/10/2011,252.02
31/10/2011,254.50
01/11/2011,252.89
03/11/2011,255.54
04/11/2011,256.05
07/11/2011,258.57
08/11/2011,261.32
09/11/2011,261.74
10/11/2011,263.90
11/11/2011,264.82
14/11/2011,267.02
16/11/2011,268.31
17/11/2011,272.72
18/11/2011,273.47
21/11/2011,273.91
22/11/2011,275.18
23/11/2011,275.31
24/11/2011,275.08
25/11/2011,279.55
28/11/2011,279.56
29/11/2011,280.22
30/11/2011,290.71
01/12/2011,289.37
02/12/2011,292.52
05/12/2011,297.70
06/12/2011,300.32
07/12/2011,300.15
08/12/2011,303.92
09/12/2011,301.61
12/12/2011,298.32
13/12/2011,300.00
14/12/2011,299.70
15/12/2011,294.70
16/12/2011,298.98
19/12/2011,294.58
20/12/2011,297.37
21/12/2011,295.00
22/12/2011,295.79
23/12/2011,293.70
26/12/2011,292.70
27/12/2011,298.27
28/12/2011,298.95
29/12/2011,298.84
02/01/2012,297.56
03/01/2012,296.00
04/01/2012,298.10
05/01/2012,296.27
06/01/2012,297.48
09/01/2012,298.70
10/01/2012,297.90
11/01/2012,300.00
12/01/2012,300.62
13/01/2012,298.82
16/01/2012,300.26
17/01/2012,300.01
18/01/2012,301.61
19/01/2012,300.70
20/01/2012,302.40
23/01/2012,300.42
24/01/2012,299.21
25/01/2012,297.71
26/01/2012,292.90
27/01/2012,284.52
30/01/2012,283.39
31/01/2012,278.73
01/02/2012,264.74
02/02/2012,262.84
03/02/2012,264.90
06/02/2012,263.74
07/02/2012,268.19
08/02/2012,267.01
09/02/2012,269.12
10/02/2012,269.16
13/02/2012,268.74
14/02/2012,271.65
15/02/2012,274.31
16/02/2012,275.40
17/02/2012,275.73
22/02/2012,273.98
23/02/2012,274.03
24/02/2012,274.91
27/02/2012,273.91
28/02/2012,274.82
29/02/2012,275.06
01/03/2012,275.82
02/03/2012,276.96
05/03/2012,276.00
06/03/2012,276.13
07/03/2012,273.13
08/03/2012,269.73
09/03/2012,269.37
12/03/2012,263.99
13/03/2012,260.04
14/03/2012,254.02
15/03/2012,249.21
16/03/2012,249.16
19/03/2012,246.30
20/03/2012,244.34
21/03/2012,245.67
22/03/2012,245.06
23/03/2012,243.26
26/03/2012,239.92
27/03/2012,239.76
28/03/2012,240.16
29/03/2012,238.61
30/03/2012,239.76
02/04/2012,244.39
03/04/2012,242.21
04/04/2012,243.98
05/04/2012,245.90
09/04/2012,245.03
10/04/2012,246.25
11/04/2012,248.45
12/04/2012,249.42
13/04/2012,248.45
16/04/2012,249.25
17/04/2012,248.75
18/04/2012,250.75
19/04/2012,247.98
20/04/2012,250.45
23/04/2012,251.45
24/04/2012,253.74
25/04/2012,253.97
26/04/2012,250.90
27/04/2012,252.38
30/04/2012,249.50
02/05/2012,250.85
03/05/2012,249.85
04/05/2012,250.75
07/05/2012,249.57
08/05/2012,250.55
09/05/2012,250.38
10/05/2012,252.53
11/05/2012,251.42
14/05/2012,251.64
15/05/2012,250.21
16/05/2012,253.19
17/05/2012,252.55
18/05/2012,254.65
21/05/2012,255.86
22/05/2012,255.76
23/05/2012,257.69
24/05/2012,258.85
